https://github.com/Ryan9698/notetakerapp-mod11,clone,1084
https://github.com/Ryan9698/notetakerapp-mod11,writeRedis,15
https://github.com/Ryan9698/notetakerapp-mod11,readRedis,14
https://github.com/Ryan9698/notetakerapp-mod11,indexData,6
https://github.com/Ryan9698/notetakerapp-mod11,compareIndices,2
https://github.com/Ryan9698/notetakerapp-mod11,overallTimeNoClone,1433
https://github.com/Ryan9698/notetakerapp-mod11,clone,985
https://github.com/Ryan9698/notetakerapp-mod11,writeRedis,4
https://github.com/Ryan9698/notetakerapp-mod11,readRedis,13
https://github.com/Ryan9698/notetakerapp-mod11,indexData,7
https://github.com/Ryan9698/notetakerapp-mod11,compareIndices,1
https://github.com/Ryan9698/notetakerapp-mod11,overallTimeNoClone,1228
https://github.com/Ryan9698/notetakerapp-mod11,clone,951
https://github.com/Ryan9698/notetakerapp-mod11,writeRedis,10
https://github.com/Ryan9698/notetakerapp-mod11,readRedis,14
https://github.com/Ryan9698/notetakerapp-mod11,indexData,7
https://github.com/Ryan9698/notetakerapp-mod11,compareIndices,2
https://github.com/Ryan9698/notetakerapp-mod11,overallTimeNoClone,1296
https://github.com/Ryan9698/notetakerapp-mod11,clone,815
https://github.com/Ryan9698/notetakerapp-mod11,writeRedis,7
https://github.com/Ryan9698/notetakerapp-mod11,readRedis,13
https://github.com/Ryan9698/notetakerapp-mod11,indexData,7
https://github.com/Ryan9698/notetakerapp-mod11,compareIndices,0
https://github.com/Ryan9698/notetakerapp-mod11,overallTimeNoClone,1085
https://github.com/josephdakotajohnson/note_taker.git,clone,999
https://github.com/josephdakotajohnson/note_taker,writeRedis,3
https://github.com/josephdakotajohnson/note_taker,readRedis,13
https://github.com/josephdakotajohnson/note_taker,indexData,7
https://github.com/josephdakotajohnson/note_taker,compareIndices,1
https://github.com/josephdakotajohnson/note_taker,overallTimeNoClone,1209
https://github.com/josephdakotajohnson/note_taker.git,clone,1412
https://github.com/josephdakotajohnson/note_taker,writeRedis,2
https://github.com/josephdakotajohnson/note_taker,readRedis,15
https://github.com/josephdakotajohnson/note_taker,indexData,7
https://github.com/josephdakotajohnson/note_taker,compareIndices,0
https://github.com/josephdakotajohnson/note_taker,overallTimeNoClone,1677
